origin_district,origin_pcode,destination_district,destination_pcode,same_district,centroid_haversine_km,effective_distance_km,distance_1km_floor_km,distance_disk_proxy_km,destination_population_2022,origin_population_2022,intervening_population_2022,radiation_score_adapted,gravity_fixed_score_pop_over_d2,log_effective_distance_km,log_destination_population_2022
Naogaon,BD5064,Faridpur,BD3029,False,192.66124041820092,192.66124041820092,192.66124041820092,192.66124041820092,2162879,2784599,58993585,0.001524684189946099,58.26979896977712,5.260933415688284,14.586950762547518
Naogaon,BD5064,Feni,BD2030,False,343.1455152489182,343.1455152489182,343.1455152489182,343.1455152489182,1648896,2784599,139604363,0.00022387363398408596,14.003500459856218,5.838154599908663,14.315616531026453
Naogaon,BD5064,Gaibandha,BD5532,False,87.9650092609815,87.9650092609815,87.9650092609815,87.9650092609815,2562233,2784599,14616423,0.020538805056640307,331.1301415977003,4.476939113371303,14.756389701878161
Naogaon,BD5064,Gazipur,BD3033,False,193.12214427881682,193.12214427881682,193.12214427881682,193.12214427881682,5263450,2784599,61156464,0.003312217868542234,141.12577894190775,5.26332286063688,15.476297263245858
Naogaon,BD5064,Gopalganj,BD3035,False,231.07175583932752,231.07175583932752,231.07175583932752,231.07175583932752,1295057,2784599,98730915,0.000345526497131921,24.254657974023278,5.442728293624948,14.07406526759114
Naogaon,BD5064,Habiganj,BD6036,False,277.12747905671085,277.12747905671085,277.12747905671085,277.12747905671085,2358886,2784599,111251368,0.0004948732624314224,30.714805574629597,5.624477613522845,14.673700031660417
Naogaon,BD5064,Jamalpur,BD4539,False,110.67856687368007,110.67856687368007,110.67856687368007,110.67856687368007,2499738,2784599,23705976,0.009063853254658319,204.0644900188669,4.706630206458314,14.731696484346525
Naogaon,BD5064,Jashore,BD4041,False,205.78629590506057,205.78629590506057,205.78629590506057,205.78629590506057,3076144,2784599,81154615,0.0011727582994420333,72.63965312033051,5.326838231800176,14.939187422556142
Naogaon,BD5064,Jhalokati,BD1042,False,296.9823541255934,296.9823541255934,296.9823541255934,296.9823541255934,661160,2784599,128401078,0.00010644201746412733,7.496271026205035,5.693672723319094,13.40175114703129
Naogaon,BD5064,Jhenaidah,BD4044,False,160.49039515653456,160.49039515653456,160.49039515653456,160.49039515653456,2005849,2784599,48497591,0.0020439233129157766,77.87537367239041,5.0782340975179245,14.511577970493308
Naogaon,BD5064,Joypurhat,BD5038,False,39.70193437582817,39.70193437582817,39.70193437582817,39.70193437582817,956431,2784599,0,0.25565980492003537,606.7786756670562,3.6813999113380724,13.770963927257238
Naogaon,BD5064,Khagrachhari,BD2046,False,377.975540829249,377.975540829249,377.975540829249,377.975540829249,714119,2784599,148538473,8.643273678492417e-05,4.9985402542111315,5.934829486725084,13.478804894101042
Naogaon,BD5064,Khulna,BD4047,False,279.2162485734637,279.2162485734637,279.2162485734637,279.2162485734637,2613385,2784599,113610254,0.0005253578857720704,33.52138997164954,5.631986566091204,14.776156873871212
Naogaon,BD5064,Kishoreganj,BD3048,False,228.95052101438628,228.95052101438628,228.95052101438628,228.95052101438628,3267626,2784599,95463289,0.0009123035496972094,62.33745542355858,5.433505914769379,14.999574285328466
Naogaon,BD5064,Kurigram,BD5549,False,137.22273169202467,137.22273169202467,137.22273169202467,137.22273169202467,2329160,2784599,37098702,0.0038523897387808437,123.69359216110789,4.921605384454368,14.66101824551926
Naogaon,BD5064,Kushtia,BD4050,False,111.99846509913687,111.99846509913687,111.99846509913687,111.99846509913687,2149692,2784599,26205714,0.006630821252936728,171.37682732771458,4.718485166729195,14.580835134027797
Naogaon,BD5064,Lakshmipur,BD2051,False,309.1990256675893,309.1990256675893,309.1990256675893,309.1990256675893,1937948,2784599,130675314,0.000298635987423728,20.270566507521835,5.733985165568552,14.477140239287523
Naogaon,BD5064,Lalmonirhat,BD5552,False,138.1987394901664,138.1987394901664,138.1987394901664,138.1987394901664,1428406,2784599,39427862,0.0021591374298656945,74.78999463241026,4.928692790381455,14.172069695197669
Naogaon,BD5064,Madaripur,BD3054,False,235.71138186088916,235.71138186088916,235.71138186088916,235.71138186088916,1293027,2784599,100025972,0.00033640833342593043,23.27268470123577,5.462608098385383,14.07249653920651
Naogaon,BD5064,Magura,BD4055,False,176.11520502957836,176.11520502957836,176.11520502957836,176.11520502957836,1033115,2784599,57960470,0.0007665935528704616,33.308491293517335,5.171138354929708,13.848089068139739
Naogaon,BD5064,Manikganj,BD3056,False,168.83111731895164,168.83111731895164,168.83111731895164,168.83111731895164,1558025,2784599,50503440,0.0014844373745456628,54.65997551445866,5.128898909479118,14.258929551497186
Naogaon,BD5064,Meherpur,BD4057,False,123.0130591177953,123.0130591177953,123.0130591177953,123.0130591177953,705356,2784599,31265030,0.0016597456463205429,46.612878985627646,4.812290521425995,13.466457918881725
Naogaon,BD5064,Moulvibazar,BD6058,False,323.0113158002388,323.0113158002388,323.0113158002388,323.0113158002388,2123447,2784599,132613262,0.00031755743890724583,20.35194648202965,5.777687356046272,14.568551269629545
Naogaon,BD5064,Munshiganj,BD3059,False,227.75418467808535,227.75418467808535,227.75418467808535,227.75418467808535,1625416,2784599,93837873,0.0004767885591821572,31.335151579293935,5.428266909969447,14.301274340983566
Naogaon,BD5064,Mymensingh,BD4561,False,170.7429538959974,170.7429538959974,170.7429538959974,170.7429538959974,5899005,2784599,52061465,0.004930431521668089,202.3453288645054,5.140159231983037,15.590294250586142
Naogaon,BD5064,Naogaon,BD5064,True,0.0,31.923048313066836,1.0,30.151517425578483,2784599,2784599,0,0.5,2732.4608768516982,3.4633282665515766,14.839614435339252
Naogaon,BD5064,Narail,BD4065,False,214.0057534660656,214.0057534660656,214.0057534660656,214.0057534660656,788671,2784599,86555612,0.00027273920916869536,17.220468912346377,5.366002900015894,13.57810452934276
Naogaon,BD5064,Narayanganj,BD3067,False,226.63719914444215,226.63719914444215,226.63719914444215,226.63719914444215,3909138,2784599,87344283,0.001284328750774712,76.10595033015713,5.423350497276299,15.178827447298536
Naogaon,BD5064,Narsingdi,BD3068,False,227.66366485315888,227.66366485315888,227.66366485315888,227.66366485315888,2584452,2784599,91253421,0.0007920443727298512,49.86330092660194,5.4278693856905385,14.765024051188075
Naogaon,BD5064,Natore,BD5069,False,66.95038718849307,66.95038718849307,66.95038718849307,66.95038718849307,1859922,2784599,9441265,0.030074384501269317,414.9430984196299,4.2039518553690485,14.436045109326196
Naogaon,BD5064,Netrakona,BD4572,False,211.1510400765938,211.1510400765938,211.1510400765938,211.1510400765938,2324853,2784599,84230759,0.0008327512158187287,52.144564869887,5.352573707139045,14.659167369198306
Naogaon,BD5064,Nilphamari,BD5573,False,126.36508836050143,126.36508836050143,126.36508836050143,126.36508836050143,2092568,2784599,31970386,0.004550053309079356,131.04648270391803,4.839175243883023,14.553902577830893
Naogaon,BD5064,Noakhali,BD2075,False,344.16363172854875,344.16363172854875,344.16363172854875,344.16363172854875,3625442,2784599,141253259,0.00047465100013541575,30.607722122321334,5.841117217906063,15.103486769872411
Naogaon,BD5064,Pabna,BD5076,False,113.8980291426685,113.8980291426685,113.8980291426685,113.8980291426685,2909624,2784599,28355406,0.007641321472336749,224.28718068951687,4.735303566902803,14.8835344211774
Naogaon,BD5064,Panchagarh,BD5577,False,155.06830279850362,155.06830279850362,155.06830279850362,155.06830279850362,1179843,2784599,47317748,0.0012786811093807708,49.06571738167177,5.0438656830718775,13.98089193674234
Naogaon,BD5064,Patuakhali,BD1078,False,344.8436684702835,344.8436684702835,344.8436684702835,344.8436684702835,1727254,2784599,144878701,0.0002180334678081804,14.524851272000076,5.843091179465987,14.362043422168306
Naogaon,BD5064,Pirojpur,BD1079,False,291.8557017453023,291.8557017453023,291.8557017453023,291.8557017453023,1198195,2784599,127202883,0.00019566007419196272,14.066664799789288,5.676259508019877,13.996326815697198
Naogaon,BD5064,Rajbari,BD3082,False,154.00969504801384,154.00969504801384,154.00969504801384,154.00969504801384,1189818,2784599,46127930,0.0013519636306803654,50.16310526653036,5.037015555289288,13.989310912214547
Naogaon,BD5064,Rajshahi,BD5081,False,49.29704043366013,49.29704043366013,49.29704043366013,49.29704043366013,2915009,2784599,956431,0.32598342162956867,1199.4943479820813,3.897864047475066,14.885383465240523
Naogaon,BD5064,Rangamati,BD2084,False,426.190874344097,426.190874344097,426.190874344097,426.190874344097,647586,2784599,158422057,6.911193597209959e-05,3.5652431872195773,6.054887307760241,13.381006882269048
Naogaon,BD5064,Rangpur,BD5585,False,96.63141013176202,96.63141013176202,96.63141013176202,96.63141013176202,3169614,2784599,17178656,0.019112090207130623,339.4452548989994,4.570903845010006,14.9691203718778
Naogaon,BD5064,Satkhira,BD4087,False,282.65743411472386,282.65743411472386,282.65743411472386,282.65743411472386,2196582,2784599,116223639,0.0004240461916071457,27.493282587809475,5.644235684260382,14.602413073820426
Naogaon,BD5064,Shariatpur,BD3086,False,249.08705253791655,249.08705253791655,249.08705253791655,249.08705253791655,1294562,2784599,101318999,0.00032853886214822105,20.865103699718034,5.517802443951876,14.073682971966935
Naogaon,BD5064,Sherpur,BD4589,False,134.86525755338968,134.86525755338968,134.86525755338968,134.86525755338968,1501853,2784599,35596849,0.002731980769121868,82.57094484968674,4.904276187815621,14.22221023700936
Naogaon,BD5064,Sirajganj,BD5088,False,102.65406495726748,102.65406495726748,102.65406495726748,102.65406495726748,3357706,2784599,20348270,0.015257537498082317,318.63271473043875,4.631364742849094,15.026768560672359
Naogaon,BD5064,Sunamganj,BD6090,False,261.66689791100663,261.66689791100663,261.66689791100663,261.66689791100663,2695496,2784599,105920124,0.0006198218703475258,39.36779767474124,5.5670723128502395,14.80709278991802
Naogaon,BD5064,Sylhet,BD6091,False,326.32986952224695,326.32986952224695,326.32986952224695,326.32986952224695,3857123,2784599,134736709,0.0005524245863730675,36.22011573587217,5.787908739471789,15.16543212675189
Naogaon,BD5064,Tangail,BD3093,False,139.78018618463318,139.78018618463318,139.78018618463318,139.78018618463318,4037608,2784599,40856268,0.0054034494016788415,206.6488168000178,4.9400710900314495,15.2111629953813
Naogaon,BD5064,Thakurgaon,BD5594,False,127.97121739813109,127.97121739813109,127.97121739813109,127.97121739813109,1533895,2784599,34062954,0.0030201484279869036,93.6636394357785,4.8518053745567995,14.243320810065981
Narail,BD4065,Bagerhat,BD4001,False,86.10914867049463,86.10914867049463,86.10914867049463,86.10914867049463,1613076,788671,19732477,0.0028008170927270406,217.54857282331596,4.455615662124474,14.293653473170336
Narail,BD4065,Bandarban,BD2003,False,321.6322510008536,321.6322510008536,321.6322510008536,321.6322510008536,481106,788671,157654127,1.5068669815129447e-05,4.650734985701768,5.773408815239664,13.08384289902944
Narail,BD4065,Barguna,BD1004,False,123.1580263755708,123.1580263755708,123.1580263755708,123.1580263755708,1010531,788671,55665049,0.0002456717375073639,66.62300225661211,4.813468298046208,13.825986493237492
Narail,BD4065,Barishal,BD1006,False,85.63459380906885,85.63459380906885,85.63459380906885,85.63459380906885,2570446,788671,15867469,0.0063303514067679315,350.5177380669002,4.45008933479135,14.759589982670962
Narail,BD4065,Bhola,BD1009,False,147.61120983026873,147.61120983026873,147.61120983026873,147.61120983026873,1932518,788671,72999546,0.0002727831765193738,88.69208575501476,4.9945818566420614,14.474334373759973
Narail,BD4065,Bogura,BD5010,False,189.51195151545946,189.51195151545946,189.51195151545946,189.51195151545946,3734297,788671,97084564,0.000296152144354863,103.97660863315821,5.244452091216899,15.133070139288687
Narail,BD4065,Brahmanbaria,BD2012,False,178.48437254157696,178.48437254157696,178.48437254157696,178.48437254157696,3306563,788671,92129105,0.0002916680987844662,103.7949939881426,5.184501048600391,15.011419839295048
Narail,BD4065,Chandpur,BD2013,False,122.74658787565784,122.74658787565784,122.74658787565784,122.74658787565784,2635748,788671,53029301,0.0006841949496627642,174.9383511575629,4.810121968941294,14.784677570641602
Narail,BD4065,Chapainawabganj,BD5070,False,221.30847928215155,221.30847928215155,221.30847928215155,221.30847928215155,1835528,788671,115269829,0.00010580059893146586,37.47700752606371,5.399557562103143,14.422842736501666
Narail,BD4065,Chattogram,BD2015,False,243.38127538240605,243.38127538240605,243.38127538240605,243.38127538240605,9169465,788671,127523732,0.00040994520046214227,154.7995421919228,5.494629248187495,16.031389500109725
Narail,BD4065,Chuadanga,BD4018,False,91.72418077722284,91.72418077722284,91.72418077722284,91.72418077722284,1234054,788671,23564738,0.001561863391737755,146.67850703959812,4.51878603890926,14.025815242619684
Narail,BD4065,Cox's Bazar,BD2022,False,314.30803439633553,314.30803439633553,314.30803439633553,314.30803439633553,2823268,788671,150973736,9.491055759556427e-05,28.578612534366272,5.750373506303192,14.853405637196515
Narail,BD4065,Cumilla,BD2019,False,152.3550634224124,152.3550634224124,152.3550634224124,152.3550634224124,6212216,788671,76791986,0.0007536711397164547,267.6287485068746,5.0262137403399665,15.642028234056378
Narail,BD4065,Dhaka,BD3026,False,100.06943079922456,100.06943079922456,100.06943079922456,100.06943079922456,14734701,788671,28620790,0.00895110923919844,1471.4261448143454,4.6058642530600515,16.50571588212586
Narail,BD4065,Dinajpur,BD5527,False,289.33890972545805,289.33890972545805,289.33890972545805,289.33890972545805,3315236,788671,145329340,0.00011974553714667652,39.600509031921746,5.667598699051185,15.014039370621646
Narail,BD4065,Faridpur,BD3029,False,46.93211358683443,46.93211358683443,46.93211358683443,46.93211358683443,2162879,788671,5404316,0.03296373853218813,981.9559313728033,3.848702165801235,14.586950762547518
Narail,BD4065,Feni,BD2030,False,188.01241792916716,188.01241792916716,188.01241792916716,188.01241792916716,1648896,788671,95435668,0.00013808301353189145,46.64662158036483,5.236508013463277,14.315616531026453
Narail,BD4065,Gaibandha,BD5532,False,241.25793720020494,241.25793720020494,241.25793720020494,241.25793720020494,2562233,788671,124247380,0.00012665852010095184,44.02054346549719,5.485866639989622,14.756389701878161
Narail,BD4065,Gazipur,BD3033,False,139.1286549490933,139.1286549490933,139.1286549490933,139.1286549490933,5263450,788671,60340782,0.0010228082101611516,271.9176064105598,4.93539908022345,15.476297263245858
Narail,BD4065,Gopalganj,BD3035,False,32.77125069614396,32.77125069614396,32.77125069614396,32.77125069614396,1295057,788671,0,0.6215096212173565,1205.876553602028,3.4895516278702474,14.07406526759114
Narail,BD4065,Habiganj,BD6036,False,233.25208429107477,233.25208429107477,233.25208429107477,233.25208429107477,2358886,788671,121888494,0.00012128409294722206,43.35666675957944,5.452119775554944,14.673700031660417
Narail,BD4065,Jamalpur,BD4539,False,206.70666313549756,206.70666313549756,206.70666313549756,206.70666313549756,2499738,788671,109985492,0.00015711658447845853,58.50399722011017,5.331300701947056,14.731696484346525
Narail,BD4065,Jashore,BD4041,False,41.713007807619434,41.713007807619434,41.713007807619434,41.713007807619434,3076144,788671,2328172,0.12568615440159772,1767.9242310996879,3.7308130179948655,14.939187422556142
Narail,BD4065,Jhalokati,BD1042,False,87.57090950693888,87.57090950693888,87.57090950693888,87.57090950693888,661160,788671,21345553,0.0010334541880236952,86.21579762231875,4.472448859536369,13.40175114703129
Narail,BD4065,Jhenaidah,BD4044,False,64.23347497987007,64.23347497987007,64.23347497987007,64.23347497987007,2005849,788671,8860222,0.014067403792683434,486.15572122348317,4.1625244919371704,14.511577970493308
Narail,BD4065,Joypurhat,BD5038,False,223.99781929754772,223.99781929754772,223.99781929754772,223.99781929754772,956431,788671,118607210,5.249352460217472e-05,19.06189458140999,5.411636316528847,13.770963927257238
Narail,BD4065,Khagrachhari,BD2046,False,242.54582095487783,242.54582095487783,242.54582095487783,242.54582095487783,714119,788671,126809613,3.4399567929899744e-05,12.139002359170107,5.491190644919532,13.478804894101042
